Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-22,727.2906949102215,741.8949257317119,722.4712868541762,738.6820068359375,1523930.0,0.0,0.0
2019-02-25,741.8949914724017,760.8804932226797,730.2116057799228,758.105712890625,1901398.0,0.0,0.0
2019-02-26,753.5783080273187,764.9209510330373,742.4790688678622,760.3936157226562,1452437.0,0.0,0.0
2019-02-27,762.2922515310942,775.8741993545681,755.8176848227512,761.7567749023438,1235553.0,0.0,0.0
2019-02-28,768.0852919306868,769.6430529612047,753.0915894566626,756.5479125976562,1294690.0,0.0,0.0
2019-03-01,759.9068723774348,773.6348266991619,757.5215025971252,770.8600463867188,1158050.0,0.0,0.0
2019-03-05,770.6166448738683,791.9875163355522,768.6207450443674,788.7745971679688,1238834.0,0.0,0.0
2019-03-06,797.2937450896738,800.5066643078517,783.2736583242771,798.4620361328125,1119970.0,0.0,0.0
2019-03-07,799.3382770654039,802.5998650228636,787.1680840528368,788.8232421875,1121059.0,0.0,0.0
2019-03-08,788.8719290233082,790.91649772603,776.263596890465,785.75634765625,1267215.0,0.0,0.0
2019-03-11,787.6549823864709,809.9994712130451,786.9247707217122,805.6668701171875,1243742.0,0.0,0.0
2019-03-12,809.9507123512428,816.4738882920067,804.4010924305709,808.8796997070312,1272425.0,0.0,0.0
2019-03-13,810.0479908412048,812.189956548094,799.3382217315254,801.4315185546875,605280.0,0.0,0.0
2019-03-14,801.4315659521687,815.3055858465952,787.168076115359,810.92431640625,1064493.0,0.0,0.0
2019-03-15,815.987100566177,823.4839515602926,802.3078151155844,807.9547729492188,1750118.0,0.0,0.0
2019-03-18,794.9570420389106,801.772350421363,784.8314172436434,796.9529418945312,2084748.0,0.0,0.0
2019-03-19,798.3646393043402,810.8269047158444,793.5939000068823,800.6039428710938,1404225.0,0.0,0.0
2019-03-20,805.1800638948827,807.2246327902428,790.2350888972163,796.0767822265625,1412859.0,0.0,0.0
2019-03-22,799.3383138399397,807.1272377263216,793.107150960925,798.4620361328125,1683565.0,0.0,0.0
2019-03-25,793.4966384256194,795.4438694401607,786.6813298747245,793.8861083984375,985371.0,0.0,0.0
2019-03-26,798.3647538792193,816.6687144002751,794.5676294506144,814.6241455078125,1077359.0,0.0,0.0
2019-03-27,820.7578180763362,822.1209034658256,803.2327401102934,806.7377319335938,1135187.0,0.0,0.0
2019-03-28,806.7377966453508,819.2487917406411,801.9671162490035,808.2469482421875,1010951.0,0.0,0.0
2019-04-01,844.7575355117121,848.019123756249,829.2770248672618,834.729248046875,1722012.0,0.0,0.0
2019-04-02,834.7291433183841,836.9197779786147,815.4029013080353,823.337890625,1290864.0,0.0,0.0
2019-04-03,824.7983520289652,829.6177009654303,806.1535923962687,809.7559814453125,1015377.0,0.0,0.0
2019-04-04,812.1900393153181,818.5185398886787,803.6222350394154,812.87158203125,1220209.0,0.0,0.0
2019-04-05,812.9688949692782,830.3966351702644,806.9811362244465,826.5508422851562,2003216.0,0.0,0.0
2019-04-08,832.4413020019778,835.5568836722039,814.9162219598309,818.2752075195312,905102.0,0.0,0.0
2019-04-09,814.9161714594416,826.6968952100328,807.127247478945,823.6787109375,679796.0,0.0,0.0
2019-04-10,816.8633398123909,831.2241673001535,816.1331282452165,824.9443359375,874178.0,0.0,0.0
2019-04-11,825.625928525405,830.4940059341633,821.0985927653505,826.3561401367188,1059178.0,0.0,0.0
2019-04-12,829.9585744067451,838.136909243032,818.0317841071476,830.9321899414062,1368130.0,0.0,0.0
2019-04-15,830.9808075444528,846.0718474002688,830.1532581609783,843.1510009765625,955859.0,0.0,0.0
2019-04-16,846.948099862039,861.6496693200778,843.1996447417728,860.2379150390625,1633282.0,0.0,0.0
2019-04-18,863.9864180782027,864.4732258279821,838.8670906497719,844.3680419921875,1047651.0,0.0,0.0
2019-04-22,843.6378218157828,848.4085614851698,832.5385814634153,841.1064453125,871986.0,0.0,0.0
2019-04-23,841.2037933968589,850.7452134277481,833.7069421494552,846.510009765625,1220925.0,0.0,0.0
2019-04-24,844.6114078247134,863.596909210975,827.1836673976724,857.3170776367188,1831558.0,0.0,0.0
2019-04-25,852.9845107145912,915.1985645650391,852.9845107145912,900.3995971679688,7135560.0,0.0,0.0
2019-04-26,902.006061127352,909.3568460169457,874.4040269879273,889.3490600585938,2545038.0,0.0,0.0
2019-04-30,893.7789686210084,899.425926254575,873.0896406436702,877.4222412109375,1444739.0,0.0,0.0
2019-05-02,876.2539914977001,883.2153664222872,867.8321932539503,875.5724487304688,1021401.0,0.0,0.0
2019-05-03,876.2539323238891,885.9414182384245,858.2907148262948,874.9395751953125,1083056.0,0.0,0.0
2019-05-06,865.3008300386512,874.7935817605942,861.9905133605753,872.89501953125,872860.0,0.0,0.0
2019-05-07,876.2539266872843,882.9718972284626,842.6641928309384,849.3334350585938,1375348.0,0.0,0.0
2019-05-08,851.7187324005561,856.5868093569204,839.2564672772168,847.9703369140625,1170460.0,0.0,0.0
2019-05-09,841.2037610579689,849.9663002356561,834.4371216969116,846.0718383789062,854077.0,0.0,0.0
2019-05-10,851.8648591105947,851.9135279986688,830.7860606193475,834.9725952148438,633012.0,0.0,0.0
2019-05-13,831.7596530222462,831.8570502204662,811.362397803796,815.841064453125,652682.0,0.0,0.0
2019-05-14,817.9831123719098,828.7902209991692,796.1254318097958,823.2406005859375,1341517.0,0.0,0.0
2019-05-15,823.6787580648919,824.65237361816,788.7259359326528,793.3019409179688,1299508.0,0.0,0.0
2019-05-16,793.4966209251534,804.8879339939415,783.614399974397,798.4620361328125,1463357.0,0.0,0.0
2019-05-17,797.3910664765947,811.6058285071233,792.8150619024583,807.0785522460938,1774033.0,0.0,0.0
2019-05-20,820.7578160204433,870.4122034665199,820.7578160204433,866.809814453125,1949145.0,0.0,0.0
2019-05-21,878.8827056042422,878.8827056042422,839.2565436867463,842.7615356445312,1265452.0,0.0,0.0
2019-05-22,845.6824227222571,845.6824227222571,826.599582168835,834.729248046875,1361942.0,0.0,0.0
2019-05-23,848.9926597401006,881.8035118007903,838.8183665543621,863.1587524414062,3420575.0,0.0,0.0
2019-05-24,868.5136786518764,890.4200269923043,854.8343930175861,886.0387573242188,2194830.0,0.0,0.0
2019-05-27,881.1220210448282,934.4761381689967,872.8949582451455,910.62255859375,3423163.0,0.0,0.0
2019-05-28,913.2513260799577,913.2513260799577,883.7994576216222,886.9150390625,5213864.0,0.0,0.0
2019-05-29,886.9637364697024,891.3450062985868,877.7630579440902,886.4769287109375,1351790.0,0.0,0.0
2019-05-30,887.9373321064471,895.5315210881922,874.988257898183,887.40185546875,2245342.0,0.0,0.0
2019-05-31,888.4241770585779,888.9109848268292,855.6133215934867,862.720703125,2989460.0,0.0,0.0
2019-06-03,866.615100844986,873.2357335408325,861.6496857478731,871.4345092773438,1327630.0,0.0,0.0
2019-06-04,866.5177615402919,880.0510402376276,859.9945260572252,863.110107421875,997897.0,0.0,0.0
2019-06-06,866.4204722637269,866.4204722637269,829.8611620641216,846.6073608398438,2884482.0,0.0,0.0
2019-06-07,848.9926909797331,854.2015099813168,834.3397900215168,848.4572143554688,1244825.0,0.0,0.0
2019-06-10,853.6660758270563,861.1142583230122,842.031358481154,857.7066040039062,1270546.0,0.0,0.0
2019-06-11,861.6010282530191,872.1647324085221,853.373965587444,866.6151123046875,1278396.0,0.0,0.0
2019-06-12,862.6232452907662,872.3107304157234,854.1527794170657,864.862548828125,821912.0,0.0,0.0
2019-06-13,860.6760887245811,883.5560526216711,846.7533991742852,880.7325439453125,1516431.0,0.0,0.0
2019-06-14,880.1483505978866,882.6797269513796,869.3412430717365,875.2802734375,1850574.0,0.0,0.0
2019-06-17,873.4303550596696,876.2538635008575,850.74512803399,856.148681640625,1482691.0,0.0,0.0
2019-06-18,854.8343676663624,860.5787226085163,843.1509822312868,856.4408569335938,886413.0,0.0,0.0
2019-06-19,859.7024734513848,864.9600208414951,849.820252506468,858.7775268554688,954317.0,0.0,0.0
2019-06-20,853.0331315889044,881.706056742431,847.0453732837165,877.03271484375,1415049.0,0.0,0.0
2019-06-21,872.4080743435298,889.6897478333525,870.1687707903657,874.063232421875,1827826.0,0.0,0.0
2019-06-24,876.8381145659769,885.3085814848229,856.781658600467,863.2562255859375,1069347.0,0.0,0.0
2019-06-25,863.1587318821402,882.53370235665,853.9093854653703,878.34716796875,1020230.0,0.0,0.0
2019-06-26,873.4304130204076,895.7262310189401,873.4304130204076,894.898681640625,1829768.0,0.0,0.0
2019-06-27,900.5456111296224,913.0565457361606,891.8804099627982,897.4786987304688,2075769.0,0.0,0.0
2019-06-28,900.3996316659835,902.9310677028047,881.1220560268162,889.98193359375,1678795.0,0.0,0.0
2019-07-01,895.239449575673,901.567950306768,881.5601637264916,895.7262573242188,832301.0,0.0,0.0
2019-07-02,898.6471367656662,905.2677105036867,891.1989541699081,895.5315551757812,1027807.0,0.0,0.0
2019-07-03,899.6207224578453,909.3568774628004,896.3104059862509,903.4178466796875,1449541.0,0.0,0.0
2019-07-04,905.5597692031905,920.8455447153659,901.1784993737324,916.75634765625,1405857.0,0.0,0.0
2019-07-05,918.119388598971,924.4478891566522,892.9027241453788,902.5902099609375,1720225.0,0.0,0.0
2019-07-08,893.9737406580562,895.7262366273726,854.7857178056087,865.1060180664062,1889892.0,0.0,0.0
2019-07-09,863.5969362824334,889.3977466674215,859.2156665944165,886.9150390625,1303425.0,0.0,0.0
2019-07-10,883.7507711243352,894.6552762377584,880.8785936122395,889.3490600585938,990345.0,0.0,0.0
2019-07-11,895.628845470364,900.2535186990597,885.649287450547,894.9959716796875,783442.0,0.0,0.0
2019-07-12,895.7262250889709,903.36908269618,887.2070897960051,891.8804321289062,1140047.0,0.0,0.0
2019-07-15,894.7525960456657,903.1256651223217,891.8317497038408,897.9655151367188,665164.0,0.0,0.0
2019-07-16,899.2311874771955,912.6183996411709,894.4118386379803,905.9491577148438,1207966.0,0.0,0.0
2019-07-17,904.8782855002748,914.2249706959464,897.1380302531976,902.24951171875,570804.0,0.0,0.0
2019-07-18,900.545660684219,902.0060839213658,881.5601586013111,883.7507934570312,692689.0,0.0,0.0
2019-07-19,890.8581825846958,900.5943375856215,851.9135625809932,856.7329711914062,1232651.0,0.0,0.0
2019-07-22,855.8080165090122,871.531930457102,840.3275064336497,868.611083984375,897469.0,0.0,0.0
2019-07-23,868.9518092727013,874.7448332194738,855.6132654134768,860.1892700195312,696883.0,0.0,0.0
2019-07-24,856.7816140670244,862.2825652454318,843.2483352567385,855.2725219726562,1003677.0,0.0,0.0
2019-07-25,855.3212291811909,862.5260077558145,840.4249236996436,845.7311401367188,969227.0,0.0,0.0
2019-07-26,847.0941285866587,856.6842766300576,844.1732821739067,851.8648681640625,707596.0,0.0,0.0
2019-07-29,850.9399131477386,852.8384751821644,768.3286650291054,774.6571655273438,5673730.0,0.0,0.0
2019-07-30,770.1298535676492,795.4438563397844,738.0005423568623,742.4304809570312,5210662.0,0.0,0.0
2019-07-31,739.9477684288861,770.8113911812035,736.540114232174,767.5497436523438,2571268.0,0.0,0.0
2019-08-01,756.4992615183322,762.3409546574699,744.1830013800733,754.1138916015625,1034634.0,0.0,0.0
2019-08-02,751.631146506969,766.0893125370968,731.2338904260027,757.4728393554688,1926892.0,0.0,0.0
2019-08-05,752.5074427927624,752.5074427927624,726.9500359492511,729.6761474609375,1098832.0,0.0,0.0
2019-08-06,722.8121113437751,750.0733430949447,720.4754105666243,741.4081420898438,1513792.0,0.0,0.0
2019-08-07,737.8544655623996,742.8686090394558,713.6601447259778,718.4795532226562,1631724.0,0.0,0.0
2019-08-08,726.3921963725527,730.1764889596296,703.8828607418139,724.86865234375,2497125.0,7.0,0.0
2019-08-09,726.3922365243533,753.9145404792679,726.3922365243533,733.7642822265625,2039108.0,0.0,0.0
2019-08-13,735.2386063841919,737.2044850108877,693.6602854283489,697.5429077148438,1354220.0,0.0,0.0
2019-08-14,697.5429149142145,731.9457912364629,696.9039803564021,721.9689331054688,2951315.0,0.0,0.0
2019-08-16,712.7293099245188,744.4291044618054,706.979138633903,739.4161376953125,2543244.0,0.0,0.0
2019-08-19,744.0359973021627,746.8373506189915,718.8235774752612,719.8556518554688,1629089.0,0.0,0.0
2019-08-20,725.4092521680558,725.6549870095762,707.5688786761357,716.8085327148438,1404475.0,0.0,0.0
2019-08-21,714.6951617190431,717.4474398337898,683.1428332733143,686.8779907226562,1959791.0,0.0,0.0
2019-08-22,680.0958004940755,696.7074404954344,669.6274717997717,676.8029174804688,2271012.0,0.0,0.0
2019-08-23,679.6042837245458,727.3751116545884,668.4478862183948,707.1757202148438,3098860.0,0.0,0.0
2019-08-26,711.9429794921509,728.35807910365,693.0705314356328,724.72119140625,1838549.0,0.0,0.0
2019-08-27,731.3068595016169,736.9587606335178,708.6009850388266,711.5989379882812,2227803.0,0.0,0.0
2019-08-28,713.0733464233521,720.1996565406284,696.0193131119013,701.3272094726562,1394469.0,0.0,0.0
2019-08-29,701.3272227138788,701.3272227138788,683.142844829917,696.7565307617188,1512720.0,0.0,0.0
2019-08-30,700.8357534057823,703.7845714425528,687.1237375360283,698.8207397460938,1418816.0,0.0,0.0
2019-09-03,693.9552415282765,699.7546081958168,681.5702286373563,684.37158203125,2353131.0,0.0,0.0
2019-09-04,686.0916678502003,689.9251553214046,676.7537440041016,682.2090454101562,1517327.0,0.0,0.0
2019-09-05,682.3565429883646,693.5620161439953,679.8008645538854,685.20703125,1185595.0,0.0,0.0
2019-09-06,690.1709139581062,699.3122382502029,687.713565492819,691.6944580078125,1248530.0,0.0,0.0
2019-09-09,691.6944589108556,699.7545738862923,684.5681483522189,693.70947265625,1043818.0,0.0,0.0
2019-09-11,696.412510156799,704.2760247386683,694.7415013093807,699.361328125,1293216.0,0.0,0.0
2019-09-12,699.8528647396098,716.3662349425588,699.8528647396098,705.3081665039062,1805426.0,0.0,0.0
2019-09-13,707.9129799558888,711.1075330603884,692.1368143155166,705.3081665039062,1943044.0,0.0,0.0
2019-09-16,702.8508431917236,714.1546468903331,697.9361459314586,704.4727172851562,986549.0,0.0,0.0
2019-09-17,703.7845578749892,711.7463424232395,687.9592587136104,688.9913330078125,1440408.0,0.0,0.0
2019-09-18,693.8077586709362,699.3613903359408,689.040526529156,691.1046752929688,814510.0,0.0,0.0
2019-09-19,691.9893169731099,698.4766928221895,683.388597479481,687.9592895507812,1055946.0,0.0,0.0
2019-09-20,687.0745952087871,751.9485913229214,685.2561814364635,738.1383056640625,3750974.0,0.0,0.0
2019-09-23,747.9677602636752,772.5903806245007,739.4161753495937,746.3458862304688,3077990.0,0.0,0.0
2019-09-24,747.6236712549113,752.6366981081653,727.620878793886,736.90966796875,1387878.0,0.0,0.0
2019-09-25,729.5867099122978,732.0440582110931,706.0453012110687,711.7955322265625,1352479.0,0.0,0.0
2019-09-26,716.2679300557496,735.1895129054777,707.8638104511355,731.1102905273438,1971768.0,0.0,0.0
2019-09-27,733.6659716527187,733.6659716527187,709.6822269654832,714.596923828125,1281646.0,0.0,0.0
2019-09-30,712.3362061235133,725.9990279971208,696.166840746306,717.64404296875,1742195.0,0.0,0.0
2019-10-01,724.2296664340658,724.2296664340658,678.2281190535523,681.3244018554688,3452533.0,0.0,0.0
2019-10-03,679.2110860817936,684.0766478289078,658.569359876703,668.0547485351562,3048990.0,0.0,0.0
2019-10-04,665.7939447564504,670.1189018941976,638.9597124989524,643.2355346679688,3253162.0,0.0,0.0
2019-10-07,643.2355701201847,643.2355701201847,622.7903825172865,637.9276733398438,2397704.0,0.0,0.0
2019-10-09,638.9105980662125,666.3346308115212,631.9317524541098,658.9625854492188,2386332.0,0.0,0.0
2019-10-10,668.3987462120263,714.4494299498273,668.3987462120263,684.7155151367188,7589225.0,0.0,0.0
2019-10-11,684.2240761576663,693.7586001109066,676.2622912035401,679.6043090820312,1699910.0,0.0,0.0
2019-10-14,682.1108245687379,695.8228415179404,676.2623230032948,686.7306518554688,1646833.0,0.0,0.0
2019-10-15,687.6152355578922,694.1026715025657,679.3093857464496,691.6944580078125,939647.0,0.0,0.0
2019-10-16,696.0193545754372,721.9198433685299,696.0193545754372,718.3812255859375,2820075.0,0.0,0.0
2019-10-17,715.7272771534816,718.3811652752989,699.8527834196653,712.1886596679688,1876216.0,0.0,0.0
2019-10-18,713.1225542603765,736.2216307939656,706.0453783874834,733.7642822265625,2263929.0,0.0,0.0
2019-10-22,733.2235821933995,758.8291389372657,729.7832946464041,743.1512451171875,2174300.0,0.0,0.0
2019-10-23,742.1191813741553,742.1191813741553,722.755264907741,730.4713745117188,1147367.0,0.0,0.0
2019-10-24,730.323969015315,730.323969015315,652.1311522991901,693.56201171875,7394585.0,0.0,0.0
2019-10-25,688.0083755473502,704.5708787671721,677.3434481380768,697.8377685546875,2914804.0,0.0,0.0
2019-10-27,699.3613937182582,703.5388862316843,682.1599539570924,691.0064086914062,588272.0,0.0,0.0
2019-10-29,687.1237482382268,708.6010092702018,676.1640103605087,702.555908203125,2908854.0,0.0,0.0
2019-10-30,713.0733314765965,728.6528954778468,702.5067339379838,722.4112548828125,2260375.0,0.0,0.0
2019-10-31,727.473406499789,761.6797447006683,723.2959141614378,755.6346435546875,3856582.0,0.0,0.0
2019-11-01,755.5854890152232,784.3855999208125,750.5724623427235,762.466064453125,4557725.0,0.0,0.0
2019-11-04,771.0668521110341,782.3215206453224,766.6927596246595,770.4279174804688,2504708.0,0.0,0.0
2019-11-05,771.6073500910286,781.4367430858188,746.5915329205169,755.4871215820312,2742795.0,0.0,0.0
2019-11-06,756.8633084030472,769.2483203611904,748.0168541489855,760.057861328125,1903692.0,0.0,0.0
2019-11-07,764.7268106024547,768.6585679834442,758.2394349213647,764.579345703125,1133781.0,0.0,0.0
2019-11-08,762.1711830094226,772.4920460086807,756.8632866122618,760.7950439453125,1346108.0,0.0,0.0
2019-11-11,756.863304478951,758.5834483527668,742.364948971075,754.0127563476562,1627591.0,0.0,0.0
2019-11-13,747.0339224416506,755.732911883066,723.689112365349,726.9328002929688,2160990.0,0.0,0.0
2019-11-14,700.9340233737877,743.9376197452583,699.8528140911334,721.4283447265625,4263295.0,0.0,0.0
2019-11-15,722.4604704123976,754.8974711247911,712.4344763752493,742.2667236328125,4573144.0,0.0,0.0
2019-11-18,737.2045089394493,772.4920554315602,737.2045089394493,756.371826171875,4178751.0,0.0,0.0
2019-11-19,761.7779952333342,779.9623731840654,758.8291771872697,772.73779296875,3857258.0,0.0,0.0
2019-11-20,777.5050447431391,787.3344384819904,767.6756510042878,776.1781005859375,3157623.0,0.0,0.0
2019-11-21,781.7316794487922,783.4026883989796,762.0728917850788,765.66064453125,1794807.0,0.0,0.0
2019-11-22,765.1200504307216,783.3044292706674,757.1090703496341,779.6675415039062,1457907.0,0.0,0.0
2019-11-25,780.453867762654,810.8267186038574,778.684588877329,808.86083984375,3719171.0,0.0,0.0
2019-11-26,808.8608550586637,811.1707386476961,770.6736234289483,777.55419921875,3919231.0,0.0,0.0
2019-11-27,773.5732706898808,789.1037004660777,771.6073919841886,774.6544799804688,1863654.0,0.0,0.0
2019-11-28,778.3896521785359,789.0053845721818,769.6906034162157,786.4989013671875,2148249.0,0.0,0.0
2019-11-29,782.4197560811622,795.1979681779651,771.0668181016207,773.6224365234375,2199611.0,0.0,0.0
2019-12-02,796.1808663914911,807.9761384861799,788.5630864970046,793.477783203125,5088611.0,0.0,0.0
2019-12-03,791.2662278969913,791.2662278969913,765.7589381169435,768.9534912109375,2450605.0,0.0,0.0
2019-12-04,767.724727370085,777.1609806353825,762.3185612263954,772.0005493164062,1612350.0,0.0,0.0
2019-12-05,766.6927568889477,776.3746862957057,753.8162743284857,756.17529296875,1750196.0,0.0,0.0
2019-12-06,761.7779751618704,766.3486670103837,751.0639125459227,754.8973999023438,1707058.0,0.0,0.0
2019-12-09,757.8462675484042,760.7950857100711,749.3438178513875,753.2264404296875,1209386.0,0.0,0.0
2019-12-10,752.9315790520563,768.6586094239009,751.6537698331159,757.0599365234375,2100125.0,0.0,0.0
2019-12-11,757.059896393067,761.3847935197534,746.5424333906357,754.3076782226562,1340370.0,0.0,0.0
2019-12-12,758.9274296026924,765.7097349495955,756.4209463201779,760.9916381835938,993437.0,0.0,0.0
2019-12-13,762.8101198763335,774.1630581039095,761.532310637508,768.9534912109375,1454897.0,0.0,0.0
2019-12-16,766.6927550443387,769.8381732176518,748.4101056523645,750.0810546875,1543113.0,0.0,0.0
2019-12-17,752.7348979438073,759.7629378803528,743.9375792801293,755.6837158203125,1825062.0,0.0,0.0
2019-12-18,760.4018735467507,763.1541517811393,738.6789374412318,741.3328857421875,1674043.0,0.0,0.0
2019-12-19,742.0209171539398,747.6236232865435,723.983944623755,730.2747802734375,3571680.0,0.0,0.0
2019-12-20,730.8153680732748,735.287729880467,728.3088848621104,732.8795166015625,1606946.0,0.0,0.0
2019-12-23,731.3068714727088,740.1533255631045,722.4604173823132,729.6849975585938,2488969.0,0.0,0.0
2019-12-24,733.2727407818319,736.2215587742521,724.5737517017344,725.9006958007812,1481308.0,0.0,0.0
2019-12-26,726.98189504884,733.0761308146305,721.4774588697193,724.1805419921875,1298363.0,0.0,0.0
2019-12-27,724.9178418117265,731.3069482141349,723.050232865785,727.1294555664062,1054753.0,0.0,0.0
2019-12-30,729.3409734078089,733.1744607426695,720.2979196902348,724.1805419921875,1307872.0,0.0,0.0
2019-12-31,724.4263197800518,733.3710441000098,720.3962923378418,730.962890625,1683709.0,0.0,0.0
2020-01-01,734.0590856509026,734.6488852500413,725.998971080188,729.8324584960938,685313.0,0.0,0.0
2020-01-02,729.3410237022055,755.3889174058556,728.358084317162,753.2755737304688,2413731.0,0.0,0.0
2020-01-03,756.8141082154702,756.8141082154702,738.6788665586724,743.7410278320312,1411458.0,0.0,0.0
2020-01-06,742.5124393433555,742.905579103114,722.4604517860361,724.4263305664062,957541.0,0.0,0.0
